Marital Status,Hours_Week,Gender,Occupation,CustomerID,Age,months_as_customer,policy_deductable,policy_annual_premium,insured_relationship,capital-gains,capital-loss,incident_type,collision_type,incident_severity,authorities_contacted,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,State,vehicle_age,work
2,12,1,5,2792,17,343,500,1451.54,4,0,0,1,2,2,1,4,0,2,3,0,65070,7230,14460,43380,22,20,1
1,40,0,8,4520,44,404,500,767.14,3,25500,-36700,4,1,4,1,1,0,0,1,0,8800,1760,880,6160,25,21,3
1,40,0,3,253,37,63,2000,1620.89,2,0,0,3,1,1,1,1,0,2,0,0,6120,1020,1020,4080,7,8,1
2,40,1,5,4036,35,210,2000,1048.46,3,59900,0,3,1,4,5,1,0,1,2,0,7080,1180,590,5310,8,24,1
1,40,0,3,1970,60,335,1000,1538.26,2,62200,-31400,1,2,1,4,3,1,2,3,1,34320,8580,4290,21450,27,14,1
1,40,0,7,5088,54,11,2000,1217.69,5,24000,0,1,2,3,3,3,0,1,0,0,53460,9720,9720,34020,14,19,5
2,60,0,2,7972,37,142,2000,1362.64,5,0,0,2,2,2,3,1,1,1,3,0,81360,6780,13560,61020,22,14,1
3,40,1,5,6177,50,272,1000,1279.13,2,0,0,1,2,1,4,3,0,1,2,1,81070,7370,14740,58960,26,17,1
1,50,0,5,7237,38,69,2000,924.72,6,0,0,2,3,1,2,1,0,2,2,0,63120,5260,10520,47340,9,15,1
1,55,0,1,9786,45,38,1000,1019.44,3,0,-39700,3,1,4,5,1,0,2,1,0,7200,1440,720,5040,22,19,1
2,40,0,3,4298,25,328,500,1314.6,3,24800,0,2,1,2,3,1,0,2,3,0,70290,12780,6390,51120,2,25,1
1,40,0,9,2317,31,281,1000,1515.18,2,0,0,1,2,1,2,3,0,1,0,0,60190,9260,9260,41670,20,24,1
3,40,0,1,1483,64,246,2000,1649.18,2,0,-58600,2,3,3,3,1,1,1,2,1,61380,11160,5580,44640,18,14,1
2,40,0,6,539,90,298,500,1451.01,1,47800,0,2,3,1,4,1,0,2,2,0,28100,2810,5620,19670,4,11,1
1,20,0,4,2679,54,330,1000,978.46,4,0,0,2,2,2,2,1,1,0,0,0,49060,8920,8920,31220,6,28,1
2,35,1,7,8047,53,362,500,1198.34,5,53000,-72500,1,2,2,2,3,0,1,1,0,57060,6340,6340,44380,2,28,3
2,40,1,5,3889,18,241,2000,1003.23,3,0,0,1,2,3,2,3,0,0,3,1,77880,12980,12980,51920,13,15,1
3,10,1,1,5732,60,245,2000,1212,6,24400,-60500,2,3,2,4,1,1,0,1,1,73500,7350,14700,51450,15,24,1
1,50,0,10,611,66,371,1000,1242.96,1,0,-37100,1,1,1,3,2,1,2,0,0,88920,6840,13680,68400,6,13,2
4,20,1,4,5763,75,343,1000,1053.02,3,0,0,2,3,3,3,1,0,0,2,0,47630,12990,4330,30310,9,18,1
3,40,1,4,7865,65,377,500,1693.63,6,0,-64000,1,3,2,2,3,1,1,3,0,59040,6560,6560,45920,24,8,1
7,40,0,8,8045,35,154,1000,2047.59,2,0,-67800,2,1,1,3,1,0,0,3,0,79530,14460,7230,57840,1,23,1
3,38,1,5,877,41,166,1000,1083.72,5,65600,-68200,2,2,2,3,1,0,0,2,1,53680,4880,4880,43920,29,18,1
2,42,0,4,1213,25,298,1000,1138.42,1,36900,-55000,2,2,1,1,1,0,2,3,1,33550,3050,6100,24400,5,18,1
3,40,1,3,314,33,235,500,1072.62,4,39900,-60200,1,2,2,3,4,0,2,1,1,69100,6910,6910,55280,10,17,1
2,55,0,1,33,28,172,2000,1219.04,1,63600,-68700,1,1,3,1,3,0,2,0,0,79750,14500,14500,50750,25,24,1
1,40,0,6,7303,59,27,2000,1371.78,2,0,-32500,1,3,3,3,3,0,0,2,1,53600,5360,10720,37520,9,8,4
2,38,1,4,6399,40,428,2000,1506.21,6,0,-24400,1,2,1,2,3,0,1,0,0,76560,12760,6380,57420,24,14,4
1,50,0,2,9316,41,99,1000,1058.21,6,0,0,2,3,2,2,1,1,1,1,0,41130,4570,4570,31990,11,24,1
1,70,0,2,8965,38,107,2000,932.14,1,40600,0,1,1,2,2,3,0,2,3,0,78650,14300,7150,57200,13,27,3
2,40,0,8,6544,23,272,2000,1608.34,1,33300,-10600,2,2,3,3,1,0,1,1,0,71060,6460,12920,51680,21,13,1
1,40,0,1,4771,40,151,1000,1728.56,1,54000,0,2,3,1,2,1,1,1,1,0,38830,3530,3530,31770,27,24,1
1,20,1,6,279,41,249,1000,1518.46,1,0,0,2,3,3,2,1,0,0,0,1,53500,5350,5350,42800,1,8,2
1,50,0,12,6090,24,177,2000,1540.19,2,0,-74500,2,3,3,3,1,1,2,0,0,73700,7370,7370,58960,5,22,4
2,20,0,1,4861,20,190,2000,965.21,2,36900,-53700,4,1,4,5,1,0,2,1,1,6300,630,630,5040,9,22,1
3,40,0,3,4114,38,174,2000,1278.75,1,53200,-53800,1,1,2,4,3,0,2,2,0,65400,10900,10900,43600,18,11,1
1,35,0,4,5076,56,95,1000,773.99,2,0,-70300,3,1,4,5,1,1,1,2,0,3200,640,320,2240,27,9,1
1,45,0,4,3175,58,371,1000,1532.47,2,60300,-24700,2,1,3,2,1,1,0,3,1,75400,7540,15080,52780,21,11,1
2,34,1,6,2882,32,2,1000,1340.56,3,0,0,2,2,1,2,1,1,0,2,1,58140,6460,6460,45220,9,15,1
1,60,0,11,964,40,269,500,1297.75,1,0,-41400,1,1,2,4,3,0,0,1,0,98670,15180,15180,68310,20,13,1
1,40,0,4,4793,45,101,1000,433.33,2,25900,0,4,1,1,5,1,0,0,3,0,5900,1180,590,4130,13,14,1
1,40,1,1,956,41,94,2000,1025.54,2,0,-52600,2,1,3,2,1,0,1,3,1,64100,6410,6410,51280,27,22,1
1,40,1,4,1949,42,117,500,1264.77,6,47500,-32500,1,1,2,2,2,1,0,1,0,55440,5040,10080,40320,3,14,1
4,30,1,6,7979,59,111,500,1459.97,2,0,0,1,2,3,1,3,0,1,2,0,80850,7350,14700,58800,6,12,3
2,40,0,4,4298,19,242,500,1238.65,4,0,-44600,3,1,4,1,1,1,1,1,0,7480,680,680,6120,3,25,3
2,20,0,8,9944,58,440,500,1050.76,5,41500,-70200,2,2,3,2,1,0,2,3,0,53640,5960,5960,41720,22,19,1
1,40,0,10,2808,42,20,1000,1711.72,5,0,0,1,1,3,2,3,0,2,2,0,63250,5750,11500,46000,8,21,2
2,40,1,6,2277,20,461,500,865.33,1,0,0,1,2,3,4,3,0,0,1,0,59040,9840,9840,39360,14,28,1
7,30,1,6,6059,32,208,500,1153.49,2,0,0,1,2,2,3,3,1,1,0,1,50500,10100,5050,35350,9,19,1
4,45,1,2,3957,45,279,2000,1281.25,2,0,0,2,2,3,1,1,1,0,1,0,57690,6410,12820,38460,27,13,1
3,40,0,3,1105,50,244,500,1342.8,4,0,0,3,1,4,1,1,1,1,3,1,5940,660,660,4620,8,9,1
3,40,1,1,8450,36,134,2000,1443.32,6,0,0,1,1,3,2,3,0,0,2,1,47790,5310,5310,37170,10,28,1
1,60,0,5,1377,45,122,1000,1629.94,2,0,-47100,4,1,4,5,1,0,0,1,0,3850,350,350,3150,3,9,1
2,12,0,6,670,17,156,2000,1134.08,4,0,0,2,3,3,1,1,0,2,0,0,59000,5900,5900,47200,24,10,1
1,40,0,5,4455,59,232,500,1483.91,4,0,-33600,1,1,3,4,3,0,0,1,0,70600,7060,14120,49420,10,10,1
1,40,0,3,4666,26,244,2000,1304.67,2,0,-45000,1,2,1,1,3,0,1,1,0,61490,5590,11180,44720,25,22,1
1,75,0,2,9527,37,84,2000,1035.79,5,44400,-51500,2,2,1,1,1,0,1,0,1,57640,5240,10480,41920,2,13,5
2,24,0,1,1503,19,394,500,1401.2,1,51500,0,3,1,4,1,1,0,1,0,0,6890,1060,1060,4770,13,24,1
1,40,0,2,2682,64,246,1000,1665.45,5,34400,-33100,1,2,3,2,3,0,2,2,0,53280,11840,5920,35520,1,17,1
2,45,1,1,4108,33,35,2000,653.66,6,52100,-46900,1,1,1,2,3,0,0,0,0,78300,15660,7830,54810,29,14,1
1,40,1,3,9155,33,156,500,1080.13,2,0,-61000,1,1,3,4,3,1,0,3,0,41490,4610,4610,32270,2,22,1
1,40,0,2,5268,61,195,2000,1346.18,5,57800,-53300,1,3,2,2,3,1,2,3,1,68970,12540,6270,50160,13,16,1
2,24,0,6,6247,17,369,2000,1589.54,4,55400,0,1,1,1,1,3,0,2,0,1,85300,17060,8530,59710,27,20,1
1,98,0,10,6828,50,271,1000,1251.65,5,71200,0,4,1,1,5,1,0,0,0,0,3080,560,280,2240,4,11,2
2,35,0,1,1749,27,332,2000,1083.01,2,91900,0,1,3,3,1,4,1,2,0,0,71760,11040,11040,49680,24,13,3
3,40,1,1,6101,30,107,500,974.59,5,62800,0,1,1,1,4,3,0,1,0,0,59700,11940,11940,35820,8,21,1
1,40,0,9,7832,43,217,2000,1399.85,2,49900,-19800,1,3,1,2,3,0,0,2,0,64920,10820,10820,43280,9,26,1
1,40,0,3,9043,44,243,500,1307.74,1,0,-75700,1,3,3,4,3,0,0,1,0,37530,4170,4170,29190,24,15,1
2,40,1,2,3968,35,296,2000,1219.27,4,53100,-63400,1,2,2,4,3,1,1,2,0,64080,7120,7120,49840,2,11,1
2,40,1,11,6442,25,264,500,1411.3,6,55600,0,2,1,1,3,1,0,1,0,0,60390,10980,5490,43920,22,19,1
1,48,1,7,8622,24,108,2000,694.45,3,0,0,1,2,3,1,3,0,0,1,1,64350,5850,11700,46800,27,12,1
2,15,1,1,7869,22,32,500,1006.77,1,0,0,1,2,1,1,3,1,2,1,1,70900,14180,7090,49630,13,26,1
1,40,0,3,4223,42,259,1000,1422.36,6,0,-83900,1,2,1,2,3,0,1,3,0,46560,7760,7760,31040,13,11,3
3,45,1,5,80,34,186,1000,1348.32,5,37600,-37600,3,1,4,1,1,0,2,1,0,4730,860,860,3010,16,10,1
3,42,1,1,3861,60,201,2000,1315.56,3,0,0,3,1,1,1,1,1,0,0,1,6820,1240,1240,4340,24,20,1
2,40,0,9,9540,21,436,2000,1407.01,2,47400,-27600,2,1,3,1,1,0,0,2,0,59900,11980,5990,41930,13,26,1
1,40,0,5,8970,57,189,2000,1388.58,1,0,-49400,1,2,3,1,3,0,1,3,1,79560,13260,13260,53040,12,14,6
1,60,0,1,8609,41,105,500,1310.76,3,0,-40900,2,3,2,3,1,1,0,1,0,70290,12780,6390,51120,27,15,1
3,45,0,6,1982,50,163,1000,1004.63,3,26900,0,1,1,2,4,3,1,2,0,0,63910,5810,11620,46480,26,24,1
2,40,1,2,8281,25,219,500,1134.91,3,68700,0,3,1,4,5,1,0,1,0,0,6400,640,640,5120,5,26,1
1,40,0,3,5935,50,88,1000,1194,4,0,0,2,1,3,4,1,1,1,2,1,66780,7420,7420,51940,6,10,1
1,45,0,1,7036,36,40,1000,1248.25,1,0,-33300,4,1,1,1,1,0,0,2,0,8760,1460,1460,5840,14,10,1
3,40,1,1,7781,31,284,500,1338.54,5,0,0,2,2,3,4,1,1,0,1,0,94160,8560,17120,68480,10,27,1
2,56,0,12,1176,29,59,2000,782.23,2,64200,-32300,1,3,2,4,3,0,0,2,0,51570,5730,11460,34380,25,13,3
2,45,0,5,4680,21,39,2000,1366.9,4,0,-15700,1,1,3,2,3,0,1,0,0,52700,10540,10540,31620,20,9,1
2,40,1,11,739,27,147,1000,1275.81,5,0,-48300,2,2,1,2,1,1,2,2,0,101010,15540,15540,69930,7,25,1
1,16,0,8,2920,65,156,500,1090.65,6,0,-51800,1,1,1,1,4,0,1,2,1,53400,5340,5340,42720,14,13,1
3,60,1,5,1582,37,123,500,1326,5,0,-54600,2,2,2,2,1,0,1,2,0,72120,12020,12020,48080,15,14,5
1,40,1,1,9778,39,231,2000,972.47,5,0,-58100,1,3,1,1,3,1,2,2,1,77100,7710,15420,53970,3,13,1
2,40,0,3,6494,24,247,500,806.31,5,0,0,4,1,4,1,1,0,2,3,0,3300,600,0,2700,18,20,1
3,80,0,5,6368,38,194,500,1416.24,3,0,0,4,1,1,5,1,1,1,0,0,5940,1080,540,4320,8,20,1
1,40,0,4,9986,48,119,2000,1097.64,2,27100,0,1,1,3,3,2,0,1,0,0,63720,7080,21240,35400,5,17,1
2,25,1,6,8206,21,259,500,947.75,3,0,-39300,3,1,4,1,1,0,1,3,0,7680,1280,640,5760,3,15,1
1,45,0,8,4852,31,107,2000,1018.73,1,20000,-82700,1,2,2,1,3,1,1,2,0,93730,14420,21630,57680,19,22,1
1,40,0,5,3315,55,48,2000,1400.74,2,34000,-55600,1,1,3,1,3,1,0,2,0,87300,17460,17460,52380,11,10,1
1,40,1,4,6523,24,267,500,1155.53,5,0,-35200,4,1,4,1,1,0,0,2,0,5670,1260,630,3780,22,26,1
3,40,1,4,554,43,286,500,1386.93,4,54100,-77600,1,1,1,3,3,1,0,0,0,65800,13160,6580,46060,4,22,1
2,45,0,11,9816,26,175,500,915.29,5,82400,-57100,2,3,3,3,1,0,2,1,1,36720,4080,4080,28560,25,14,1
2,33,1,1,3554,46,111,500,1239.55,1,0,0,2,2,3,2,1,0,1,1,1,52800,4800,9600,38400,3,27,1
1,40,0,4,3806,35,151,500,1366.42,6,44000,0,1,1,2,2,3,0,1,2,1,59100,5910,5910,47280,19,25,1
1,54,0,10,5074,41,156,1000,1086.48,6,0,-53800,1,1,2,3,3,0,1,1,1,77440,14080,7040,56320,5,24,5
2,40,0,5,4450,26,165,2000,1247.87,4,0,-39700,1,2,2,2,3,0,2,2,0,45700,4570,4570,36560,26,15,1
1,35,0,2,9357,34,253,2000,1312.75,2,81300,0,1,1,3,3,3,0,2,2,1,80740,7340,14680,58720,20,9,1
2,25,1,1,2236,19,10,2000,765.64,3,0,-22200,1,3,3,4,3,0,0,3,0,31350,2850,5700,22800,18,22,1
3,40,1,1,4753,36,158,2000,1327.41,2,0,-38600,2,2,2,3,1,0,0,0,0,35000,3500,7000,24500,3,11,2
2,15,0,5,7838,22,436,1000,1338.55,1,39000,0,1,2,2,1,3,0,2,2,0,68000,13600,6800,47600,19,9,1
2,40,0,7,8477,24,91,2000,1316.63,6,43900,0,1,2,1,3,3,1,2,0,0,84500,13000,13000,58500,7,14,1
1,40,0,5,2444,77,256,1000,1286.44,5,0,-39500,2,1,1,1,1,0,2,1,0,75500,7550,15100,52850,4,25,2
1,40,1,7,124,22,274,1000,1372.18,3,0,0,1,2,2,3,3,0,1,3,0,90600,15100,15100,60400,2,14,1
2,40,1,11,9624,29,275,2000,1447.77,5,39400,-63900,1,2,2,4,3,1,1,1,0,64320,5360,10720,48240,7,25,1
4,24,1,6,65,62,1,500,903.32,3,0,0,1,1,1,1,3,0,1,0,0,31700,6340,3170,22190,14,17,1
1,40,0,2,1211,39,85,1000,1454.42,2,51600,-73900,2,2,3,3,1,1,0,1,1,74280,12380,12380,49520,27,17,2
1,50,0,3,4801,43,233,2000,1603.42,5,61600,-30200,2,3,2,2,1,1,0,2,1,80520,13420,6710,60390,22,18,1
3,45,0,8,3267,35,142,2000,1616.58,4,58500,-46800,1,1,3,3,3,1,0,3,1,63600,6360,12720,44520,18,13,1
2,40,1,2,9992,29,266,500,1611.83,4,0,0,2,3,2,1,1,0,1,2,1,32800,3280,3280,26240,6,11,1
1,10,0,3,7803,76,350,500,889.13,2,0,0,1,1,2,1,3,0,0,2,0,44190,9820,4910,29460,21,8,2
1,45,0,10,6414,63,97,1000,1252.08,3,0,0,1,1,3,3,2,1,2,2,0,50400,10080,5040,35280,27,23,2
2,15,1,1,8107,23,399,2000,995.56,3,0,-65400,1,2,2,1,3,1,1,1,1,88400,17680,8840,61880,19,13,1
1,50,1,1,7385,43,305,2000,1347.92,1,0,-42100,1,3,2,2,3,1,0,2,0,66550,12100,6050,48400,27,20,1
1,40,0,9,7471,58,276,1000,1724.09,1,0,0,1,1,1,1,3,1,0,0,0,65780,5980,11960,47840,18,9,2
2,55,0,8,2976,66,257,500,1379.93,4,0,0,1,2,3,3,3,0,0,2,1,51810,9420,4710,37680,4,21,1
2,45,0,3,3327,41,78,1000,1554.64,1,0,-27900,2,3,3,3,1,0,1,0,0,55660,5060,10120,40480,27,14,1
2,40,0,4,5989,26,129,1000,1377.94,3,0,0,2,2,3,2,1,0,2,3,0,44640,9920,4960,29760,1,18,1
2,40,0,6,7592,47,283,2000,1313.33,4,53500,-73600,1,3,3,4,3,0,1,3,0,77660,7060,14120,56480,27,19,1
1,40,0,4,3569,55,85,500,1259.02,6,67000,-53600,4,1,4,5,1,0,2,2,0,5640,940,940,3760,2,18,3
1,40,0,8,4021,53,101,1000,1371.88,4,0,0,4,1,4,5,1,0,2,2,0,3190,580,580,2030,19,28,1
2,48,0,6,2420,17,96,500,1399.27,5,38900,-48700,2,2,2,2,1,0,0,0,1,53440,0,6680,46760,7,19,1
2,40,0,3,9852,30,121,1000,1061.98,6,0,0,2,1,1,1,1,0,0,1,1,65250,7250,7250,50750,19,21,1
2,60,0,1,2682,49,176,500,1365.46,6,0,-56600,1,2,1,2,3,0,2,1,0,44280,4920,4920,34440,27,15,1
2,30,0,5,673,19,159,1000,894.4,5,0,-53700,2,1,2,1,1,1,2,0,0,70290,7810,7810,54670,3,24,1
1,40,0,6,8309,45,120,500,956.69,4,39600,-64300,2,3,1,3,1,0,1,1,1,87100,8710,8710,69680,6,23,1
2,40,0,5,8754,26,212,2000,1123.89,6,35400,-49200,1,3,2,2,3,0,1,3,0,50380,4580,4580,41220,2,27,1
1,40,0,3,9532,38,290,500,1085.03,5,0,-61000,1,2,2,1,3,1,2,2,0,64800,12960,6480,45360,17,9,1
1,40,0,12,8586,36,299,2000,1437.33,5,25000,0,2,1,1,3,1,1,1,3,0,70400,12800,12800,44800,27,23,4
2,20,0,10,4878,33,66,1000,988.29,1,0,0,2,1,3,1,1,0,2,2,1,57860,0,10520,47340,14,15,1
2,40,1,12,2741,22,334,500,1238.89,2,0,0,3,1,1,5,1,0,0,3,0,6240,960,960,4320,10,12,4
2,42,0,5,7281,43,216,1000,1384.64,6,0,0,2,1,2,1,1,0,2,3,0,66600,16650,11100,38850,15,11,2
1,8,0,1,3076,67,86,2000,1595.07,6,75800,0,2,2,1,1,1,1,0,2,1,70920,11820,11820,47280,7,21,1
3,40,1,1,6611,30,429,1000,1127.89,1,67400,-43800,2,1,1,4,1,1,2,0,1,39480,6580,6580,26320,16,21,1
5,25,0,6,9254,56,257,2000,929.7,4,46400,-74300,2,3,2,3,1,0,2,2,1,63240,10540,5270,47430,8,18,1
2,25,0,1,2152,31,15,1000,1829.63,3,56700,0,1,2,2,3,3,1,1,0,0,67650,12300,6150,49200,18,14,1
1,40,0,2,9533,33,230,1000,904.7,6,68600,-22300,2,3,3,2,1,0,1,3,0,74200,14840,14840,44520,10,21,1
1,40,0,6,5295,26,250,1000,1243.84,1,47900,-73400,2,2,1,3,1,1,1,3,0,64900,12980,12980,38940,10,12,1
1,40,0,2,9188,33,270,2000,1030.95,2,47200,0,1,1,3,4,3,0,1,0,0,35900,7180,3590,25130,20,16,1
1,30,0,8,9183,46,65,500,1285.03,6,0,-41500,2,1,1,2,1,0,1,3,0,52200,5220,10440,36540,7,12,3
1,40,0,1,4894,59,475,500,1216.56,1,67400,-83200,2,3,1,1,1,0,0,2,0,78000,6500,13000,58500,11,23,1
1,40,0,4,6978,38,77,2000,966.26,1,56400,-32800,1,3,1,4,3,1,0,0,0,67200,6720,6720,53760,4,28,6
4,40,0,6,9343,65,256,500,1203.17,6,56700,-65600,2,1,2,2,1,0,0,0,0,63250,11500,5750,46000,8,26,1
1,40,0,11,9566,40,229,2000,1212.12,3,65600,0,1,2,3,3,3,1,1,1,1,68760,11460,5730,51570,29,28,1
1,35,1,4,8499,42,110,1000,1573.93,2,30400,0,1,2,1,1,3,1,0,2,0,65040,10840,10840,43360,4,13,1
1,40,0,3,2117,26,177,1000,1609.67,5,0,-13200,2,2,3,4,1,0,1,3,0,82800,20700,13800,48300,21,19,2
1,24,1,6,3740,36,292,500,1097.57,6,0,0,2,2,2,3,1,0,1,0,1,61700,6170,6170,49360,20,18,1
1,40,0,1,4372,62,451,2000,1618.65,6,0,-42600,1,1,3,4,3,1,2,1,1,78100,15620,7810,54670,13,26,1
1,45,0,8,5822,43,61,500,922.67,2,47400,0,1,1,3,4,3,1,2,1,0,65520,9360,9360,46800,2,12,1
3,45,0,2,3605,43,150,1000,1342.02,1,0,0,4,1,4,5,1,1,0,2,0,4500,450,450,3600,23,24,1
5,55,0,5,5944,22,283,500,1195.01,1,60700,-54300,1,2,3,3,3,0,0,2,0,42700,0,6100,36600,6,12,1
1,40,0,3,805,28,291,1000,994.74,1,0,-55300,4,1,1,1,1,0,2,2,1,5580,620,620,4340,3,18,1
1,45,0,5,8151,56,162,1000,1050.24,5,30700,0,4,1,1,5,1,0,0,0,0,3600,360,720,2520,26,10,2
2,15,1,5,8195,22,154,2000,1313.51,1,68500,0,3,1,4,5,1,0,2,0,0,2800,280,280,2240,29,8,1
3,45,1,2,4910,57,289,2000,1102.29,1,73000,-37900,2,3,1,4,1,0,1,0,1,54000,6000,6000,42000,10,27,1
3,40,1,5,88,39,10,1000,1185.78,5,0,-60700,2,2,1,1,1,0,0,2,0,48950,4450,8900,35600,23,12,1
2,15,1,4,4946,26,309,500,1527.95,2,69400,0,1,1,3,3,4,1,0,1,0,77800,15560,15560,46680,14,21,6
2,10,0,6,4382,17,396,1000,1366.39,2,0,-22400,1,3,3,3,3,1,2,1,0,52560,11680,5840,35040,12,28,1
1,38,0,7,6294,40,273,1000,1403.9,1,0,0,1,2,2,1,2,0,1,2,1,44110,4010,8020,32080,2,8,4
1,40,0,7,588,45,129,2000,927.23,4,51500,0,2,3,2,3,1,0,1,3,0,74360,13520,6760,54080,15,14,1
2,40,0,3,3285,44,140,2000,1554.86,5,59000,0,4,1,1,5,1,1,1,2,0,6120,680,680,4760,23,21,1
2,10,1,4,3783,20,419,2000,736.07,6,45700,0,1,2,1,1,4,0,0,0,1,62280,5190,10380,46710,29,11,3
1,40,1,3,9647,33,315,1000,974.16,2,0,-56800,1,3,2,3,3,0,1,0,1,26730,4860,4860,17010,2,17,1
2,40,0,5,5834,23,72,500,973.8,1,0,-85900,2,1,3,4,1,0,1,0,0,66200,6620,6620,52960,8,10,1
3,30,0,2,595,46,32,2000,1260.32,3,0,-79800,2,2,2,2,1,0,1,2,0,45500,9100,4550,31850,18,14,2
1,50,0,5,3688,38,230,1000,1464.03,1,0,0,1,2,1,4,3,0,2,0,0,53040,4420,4420,44200,23,17,1
3,40,0,8,9464,54,157,2000,617.11,2,0,-54100,1,3,3,3,3,0,1,2,0,50800,10160,5080,35560,15,10,1
3,45,1,3,4727,46,265,2000,1724.46,1,81800,0,1,2,2,1,3,0,1,3,0,44200,4420,4420,35360,8,9,1
1,40,0,3,2687,25,47,500,1161.31,2,64800,-24300,2,3,1,1,1,1,1,3,0,62920,11440,5720,45760,20,11,1
3,40,1,5,5589,46,113,2000,1091.73,3,36100,-42300,1,1,1,3,3,0,0,2,1,49950,5550,5550,38850,8,19,1
1,40,1,8,4688,36,289,2000,1209.07,6,0,0,2,1,1,4,1,1,0,1,1,56430,6270,6270,43890,4,28,3
2,25,1,6,423,23,254,2000,1241.04,1,0,0,2,3,1,1,1,0,2,2,1,100210,18220,18220,63770,11,9,1
7,40,0,7,9011,29,115,500,1757.21,5,46400,0,1,3,1,2,3,0,1,0,1,49140,5460,5460,38220,1,16,1
1,6,1,4,8223,44,236,1000,802.24,3,0,-62500,2,2,3,4,1,0,0,1,0,66840,16710,5570,44560,14,9,1
2,16,1,4,6895,19,7,1000,1342.72,5,0,-45300,2,3,2,3,1,0,1,2,0,62460,6940,6940,48580,23,20,1
2,40,1,6,5113,19,208,2000,1209.41,5,0,0,1,2,2,3,3,1,0,1,0,62810,11420,11420,39970,18,24,1
1,40,1,6,988,35,126,1000,1141.71,1,36700,-73400,2,3,3,4,1,1,1,2,0,54160,6770,6770,40620,16,14,1
2,50,0,3,3961,27,48,500,1090.03,6,0,-51000,2,1,3,4,1,1,0,2,0,48400,9680,4840,33880,20,18,1
7,40,0,3,2193,46,297,1000,1464.73,2,54900,-36700,1,2,2,2,3,0,0,0,0,51480,5720,5720,40040,19,10,2
1,45,0,2,258,34,160,1000,1118.58,4,0,-36600,1,1,2,2,3,0,2,1,0,51700,5170,10340,36190,17,20,4
2,35,1,6,7331,34,406,2000,1117.04,1,0,-42700,1,3,2,3,3,0,1,2,0,65520,10920,5460,49140,16,14,1
1,40,0,11,4193,44,157,500,1257.83,1,40700,-41600,1,1,3,3,4,0,2,2,0,47700,4770,9540,33390,7,12,1
3,40,1,9,5590,45,146,2000,1082.72,3,61400,-57500,3,1,1,5,1,1,2,0,0,5220,580,580,4060,7,8,1
2,35,1,1,5705,20,409,1000,1191.8,6,55600,0,2,2,3,3,1,0,1,0,0,73320,6110,12220,54990,12,11,1
1,55,0,2,2279,25,252,1000,1242.02,5,0,-28800,2,3,1,2,1,1,0,2,1,74900,14980,7490,52430,14,20,1
1,50,0,2,2787,52,6,500,1075.71,6,0,-47400,3,1,4,1,1,0,0,1,1,3190,580,290,2320,23,8,5
2,40,0,9,9521,20,103,1000,969.88,1,0,0,2,1,1,4,1,0,1,0,1,76920,12820,6410,57690,16,21,1
2,40,1,6,6527,28,369,2000,1459.93,3,0,0,1,3,2,1,2,1,1,3,0,77990,7090,14180,56720,29,11,1
1,40,0,12,8902,50,261,1000,1245.61,1,0,0,2,3,2,2,1,1,1,0,0,59670,9180,9180,41310,9,15,4
3,64,1,11,6677,34,159,2000,1462.76,4,69200,-36900,1,1,3,4,3,1,2,0,0,44880,8160,4080,32640,15,19,1
1,40,0,9,81,28,344,2000,1398.46,2,0,0,2,2,1,4,1,0,0,2,0,82830,7530,15060,60240,18,19,1
1,65,0,2,3487,41,437,1000,1269.64,6,48800,0,2,3,1,3,1,0,1,3,0,84480,7680,15360,61440,6,11,1
1,40,0,4,9747,28,65,500,1455.65,5,0,-66300,1,2,2,2,3,0,2,3,0,79800,15960,7980,55860,11,24,1
1,25,0,3,9147,46,280,2000,1140.31,4,29300,-64700,1,1,1,1,3,0,0,3,1,53020,9640,9640,33740,20,24,2
1,40,1,1,5550,28,269,500,1330.46,5,54800,-64100,1,2,2,1,3,0,0,0,0,24200,2200,4400,17600,27,15,1
1,50,0,2,1520,32,275,2000,1190.6,6,0,-45300,2,1,1,2,1,0,1,3,1,43230,7860,7860,27510,7,22,1
3,24,1,6,1431,41,265,500,972.5,6,0,0,3,1,4,5,1,0,2,3,0,3190,290,580,2320,5,28,3
2,40,1,9,4483,24,283,2000,1161.91,3,0,-50400,4,1,1,5,1,0,0,3,0,5850,1300,650,3900,6,17,1
3,40,1,2,1815,33,84,1000,1117.17,3,0,-29900,4,1,4,1,1,1,2,0,1,6820,620,1240,4960,12,18,1
1,60,0,2,823,46,247,2000,1101.51,3,64000,0,1,3,1,2,3,0,2,2,0,69480,11580,11580,46320,9,15,1
1,40,0,7,8089,31,56,1000,1523.17,1,0,0,1,3,3,2,3,0,1,2,1,94560,7880,15760,70920,14,28,4
3,50,0,3,2333,35,210,1000,984.45,6,0,0,3,1,1,5,1,1,1,2,0,7800,780,780,6240,1,26,1
1,40,0,7,8412,52,108,2000,1257,6,63900,-43700,2,3,2,3,1,0,1,3,0,61270,5570,11140,44560,11,24,1
2,19,1,6,6767,30,328,500,1434.51,5,0,0,2,1,2,1,1,0,0,2,1,71440,8930,8930,53580,13,18,1
7,40,0,7,972,34,186,2000,1628,6,0,0,2,1,2,4,1,1,1,2,1,55600,11120,5560,38920,18,14,3
